Rating,Name,Developer,ReleaseDate,Votes,PositiveVotesPercent,Price,Action,Adventure,FPS,Open World,PvE,PvP,Sandbox,Sci-fi,Simulation
Very Positive,-0.19664211471963147,-0.8156496521514053,0.021184969465499012,0.4112554495763952,0.5697633462892596,2.1341816043541653,1,1,0,1,0,1,0,0,1
Mostly Positive,-0.1920690422842912,0.4013722195892824,0.5958754138750361,-0.19913619621057146,-0.08067205775111994,1.6325782868261725,1,0,1,0,1,1,0,0,0
Very Positive,-0.18749596984895092,0.4079864688922209,0.8832206360798046,-0.2332547832141719,0.17950210386503146,1.0843258607680761,1,0,1,0,1,0,0,0,0
Mixed,-0.18292289741361067,0.41460071819515937,0.8832206360798046,-0.23873528868806015,-1.7718041082561071,0.12776833424219292,1,1,0,0,0,1,0,0,0
Very Positive,-0.1783498249782704,0.4212149674980979,-1.7028863637631122,-0.17188706721317293,-0.08067205775111994,0.6293716517701863,1,1,0,1,0,0,0,0,0
Mostly Negative,-0.17377675254293012,-1.192661862418901,0.8832206360798046,-0.2443998722083996,-3.007631375932829,-1.1262399595777899,1,1,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.16920368010758988,0.4278292168010364,0.3085301916702675,0.3800486425802957,1.0901116695215631,-1.1262399595777899,1,0,0,0,0,0,0,0,0
Very Positive,-0.1646306076722496,0.43444346610397494,0.021184969465499012,-0.15147113842494803,0.5697633462892596,0.12776833424219292,0,1,0,1,0,0,1,0,1
Mixed,-0.16005753523690933,-0.7362786605161431,0.021184969465499012,-0.22849943368084902,-2.0319782698722593,-0.37383498328580017,0,1,0,1,0,0,0,0,0
Very Positive,-0.15548446280156908,0.44105771540691346,-1.4155411415583437,-0.2337010330237506,0.829937507905411,-0.08842269561237205,0,1,0,0,0,0,0,0,0
Positive,-0.1509113903662288,-1.1331336186924543,0.8832206360798046,-0.2450385672483591,-0.08067205775111994,-0.6246366420497966,1,1,1,1,1,1,0,1,0
Mixed,-0.14633831793088853,-1.0934481228748232,-0.553505474944038,-0.23837549977908734,-0.9262380830036135,-1.1032987223693142e-18,0,0,0,0,0,0,0,0,1
Very Positive,-0.14176524549554825,-1.066991125663069,0.8832206360798046,-0.23937956185063936,0.11445856346099342,1.1309749692981792,1,1,0,0,0,0,1,1,0
Very Positive,-0.137192173060208,0.447671964709852,0.021184969465499012,-0.188551708539627,0.43967626548118355,-0.3984135458446718,0,0,0,1,0,0,0,0,1
Very Positive,-0.13261910062486773,0.4542862140127905,0.5958754138750361,-0.19852260272240077,-0.01562851734708191,-0.3984135458446718,1,1,1,1,1,0,1,0,0
Mostly Positive,-0.12804602818952746,0.46090046331572904,0.5958754138750361,-0.1310635768206527,-2.6173701335086013,0.12776833424219292,1,0,1,0,1,0,0,0,0
Mixed,-0.1234729557541872,-1.192661862418901,0.8832206360798046,-0.24470387989117506,-2.357195971892449,-1.1262399595777899,1,1,0,0,0,0,0,0,0
Mostly Positive,-0.11889988331884693,-0.8685636465749135,0.8832206360798046,-0.24459231743878038,0.049415023056955394,-0.7751176373081946,0,0,0,0,0,0,0,0,1
Mixed,-0.11432681088350667,-1.0934481228748232,-0.8408506971488067,-0.23881338240473643,-1.5116299466399559,-1.1032987223693142e-18,0,0,0,0,0,0,0,0,1
Very Positive,-0.1097537384481664,0.46751471261866756,0.8832206360798046,-0.24014655371085272,-0.21075913855919598,-0.3984135458446718,0,0,0,1,0,0,0,0,1
Mixed,-0.10518066601282614,0.4741289619216061,0.5958754138750361,-0.2413848969324336,-0.34084621936727205,0.12776833424219292,0,0,0,0,0,0,0,0,1
Mixed,-0.10060759357748586,0.4807432112245446,0.8832206360798046,-0.24106415488179891,-1.7718041082561071,-0.14761188708067524,1,1,0,0,0,0,0,0,1
Overwhelmingly Positive,-0.0960345211421456,-0.4783229377015408,-0.553505474944038,0.06886470505452838,0.9600245887134871,-0.22335398802740228,0,1,0,1,0,0,1,1,1
Overwhelmingly Positive,-0.09146144870680534,0.48735746052748313,0.8832206360798046,-0.24000152252273965,1.155155209925601,-0.14761188708067524,1,1,1,0,0,0,0,0,0
Mixed,-0.08688837627146506,0.49397170983042166,-0.553505474944038,-0.22194513960266207,-0.4058897597713101,-0.9261002358841204,0,0,0,0,0,0,0,1,0
Very Positive,-0.0823153038361248,0.5005859591333601,0.5958754138750361,-0.22759019969383243,0.829937507905411,-1.1032987223693142e-18,0,1,0,0,0,0,0,0,0
Very Positive,-0.07774223140078454,-0.26666696000750817,0.021184969465499012,-0.01242527588284908,0.5697633462892596,0.12776833424219292,1,1,0,1,0,0,1,1,0
Mixed,-0.07316915896544426,-1.0471483777542534,0.8832206360798046,-0.2448628563858375,-1.0563251638116897,-1.1032987223693142e-18,0,0,0,1,0,0,1,0,1
Very Positive,-0.068596086530104,-1.2455758568424091,0.8832206360798046,-0.24407913015776492,0.17950210386503146,-0.9757589643193917,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,-0.06402301409476373,0.5072002084362986,-0.8408506971488067,0.13355977119819842,1.025068129117525,-0.12303332452180366,1,1,0,0,0,0,0,0,0
Very Positive,-0.059449941659423466,0.5138144577392372,0.5958754138750361,-0.17648065119052353,0.894981048309449,0.12776833424219292,0,0,0,1,0,0,1,0,1
Mostly Positive,-0.0548768692240832,-0.6238364223661882,-0.553505474944038,-0.15199269288989312,0.6348068866932977,-0.8914896069746888,0,1,0,1,0,0,1,0,1
Overwhelmingly Positive,-0.05030379678874293,-1.2720328540541632,-4.001648141401261,0.15268994272257475,1.0901116695215631,-0.887476780434465,1,1,1,0,0,0,0,1,0
Mostly Positive,-0.04573072435340267,0.5204287070421757,0.8832206360798046,-0.24370539594224278,0.11445856346099342,-0.887476780434465,0,0,0,0,1,0,0,0,0
Very Positive,-0.0411576519180624,-1.1199051200865773,-1.128195919353575,0.20121960951425688,0.894981048309449,0.8801733105341827,0,0,0,0,0,1,0,0,0
Mostly Positive,-0.03658457948272213,-1.0471483777542534,-1.7028863637631122,-0.043141208088412035,-0.34084621936727205,-0.37383498328580017,1,1,0,1,0,0,1,1,1
Mostly Positive,-0.032011507047381864,0.5270429563451142,0.8832206360798046,-0.16173488404525782,-1.1864122446197656,-1.3765400150242584,1,1,1,0,0,1,0,0,0
Very Positive,-0.0274384346120416,-0.4187946939750941,1.170565858284573,9.892134214539045e-19,0.0,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Very Positive,-0.022865362176701334,0.5336572056480527,-1.4155411415583437,-0.15811189340374085,-0.21075913855919598,1.6325782868261725,1,0,0,1,0,0,0,0,0
Very Positive,-0.018292289741361066,0.13680224747174155,0.5958754138750361,-0.20106064851437955,-0.4058897597713101,0.6293716517701863,1,1,0,1,1,1,0,0,0
Mixed,-0.0137192173060208,0.41460071819515937,-1.7028863637631122,0.08639953350966088,-0.21075913855919598,-1.3765400150242584,1,1,0,0,0,1,0,0,0
Very Positive,-0.009146144870680533,0.5402714549509913,0.5958754138750361,0.08147405123643614,0.7648939675013737,-1.1032987223693142e-18,1,1,1,0,0,0,0,0,1
Mostly Positive,-0.0045730724353402665,0.5468857042539298,0.8832206360798046,-0.21946287503688064,-0.21075913855919598,0.12776833424219292,0,1,0,1,0,0,1,0,1
Mixed,0.0,0.5534999535568683,0.5958754138750361,-0.22812291040401703,-1.7718041082561071,-1.3765400150242584,0,1,0,1,1,1,1,0,0
Very Positive,0.0045730724353402665,0.5601142028598068,-0.2661602527392695,-0.12561932914379273,0.5047198058852216,-0.6246366420497966,0,0,0,0,0,0,0,0,1
Mixed,0.009146144870680533,0.5667284521627454,0.8832206360798046,-0.22865562111420157,-0.21075913855919598,-1.3765400150242584,1,0,0,0,1,1,0,0,1
Very Positive,0.0137192173060208,0.5733427014656839,0.5958754138750361,-0.2415773421628144,0.9600245887134871,-1.1032987223693142e-18,0,0,0,0,0,0,1,0,1
Very Positive,0.018292289741361066,0.5799569507686224,0.8832206360798046,-0.17858360341816307,0.894981048309449,-1.1262399595777899,1,0,0,0,0,0,0,0,0
Very Positive,0.022865362176701334,-0.45186594048978673,0.8832206360798046,-0.24421858322325826,0.6998504270973357,-0.4992358126677985,0,1,0,1,0,0,0,0,0
Mostly Positive,0.0274384346120416,0.5865712000715609,0.5958754138750361,-0.1988572900795848,-0.21075913855919598,1.6325782868261725,1,0,1,0,0,1,0,0,0
Mostly Positive,0.032011507047381864,0.5931854493744995,0.3085301916702675,0.1240044471505948,-0.14571559815515797,1.6325782868261725,1,1,0,1,0,0,0,0,0
Very Positive,0.03658457948272213,0.5733427014656839,-0.2661602527392695,-0.22512745855722008,0.894981048309449,-1.176400291330589,0,0,0,0,0,0,1,0,1
Mixed,0.0411576519180624,-0.7032074140014505,0.5958754138750361,-0.2443329347369628,-0.9262380830036135,-1.1032987223693142e-18,0,1,0,1,0,0,1,0,0
Very Positive,0.04573072435340267,0.599799698677438,0.8832206360798046,-0.24228018561290082,0.894981048309449,-0.9366339055522084,1,0,0,0,0,0,0,0,1
Very Positive,0.05030379678874293,0.6064139479803765,-1.4155411415583437,-0.17572481557554961,0.049415023056955394,-1.1032987223693142e-18,0,1,0,1,0,0,0,0,1
Very Positive,0.0548768692240832,-0.8553351479690364,0.8832206360798046,9.892134214539045e-19,0.0,0.6293716517701863,1,1,1,0,0,0,0,0,0
Mixed,0.059449941659423466,-0.33280945303689335,0.021184969465499012,-0.17419362091643278,0.3746327250771455,0.6293716517701863,1,1,0,1,0,0,0,0,0
Very Positive,0.06402301409476373,-0.07485373022229108,0.3085301916702675,-0.17244766853645616,0.7648939675013737,1.1309749692981792,1,1,0,1,0,0,0,1,0
Mostly Positive,0.068596086530104,0.613028197283315,0.8832206360798046,-0.2378400000075929,-0.34084621936727205,-0.14761188708067524,0,1,0,1,0,0,1,1,1
Very Positive,0.07316915896544426,0.6196424465862536,0.8832206360798046,-0.24294398220464913,0.6348068866932977,-0.7249573055553953,0,0,0,0,0,0,0,0,1
Very Negative,0.07774223140078454,-1.1331336186924543,0.5958754138750361,-0.22257546745869197,-3.3978926183570572,-1.1032987223693142e-18,1,1,1,1,1,1,0,1,0
Overwhelmingly Positive,0.0823153038361248,0.626256695889192,0.3085301916702675,0.11782667634923988,1.025068129117525,0.027447670736594286,1,1,0,1,0,0,0,1,0
Very Positive,0.08688837627146506,0.6328709451921305,0.3085301916702675,-0.21911703143445715,0.894981048309449,-1.1032987223693142e-18,0,1,0,0,0,0,0,1,1
Mixed,0.09146144870680534,0.639485194495069,0.5958754138750361,-0.24135700631933493,-0.6010203809834241,1.1309749692981792,0,0,0,0,0,0,1,0,1
Mixed,0.0960345211421456,0.6460994437980075,-0.2661602527392695,-0.20621483381501338,-0.275802678963234,-1.3765400150242584,1,1,0,0,0,0,0,0,0
Very Positive,0.10060759357748586,0.6527136931009461,0.5958754138750361,-0.19754922032525726,0.24454564426906947,-0.14761188708067524,0,1,0,0,0,0,0,0,1
Mostly Positive,0.10518066601282614,0.6593279424038846,0.021184969465499012,-0.19961312569455866,0.11445856346099342,0.12776833424219292,1,0,1,0,1,0,0,0,0
Mostly Positive,0.1097537384481664,0.6659421917068231,0.021184969465499012,-0.21641164196388638,0.049415023056955394,-0.4009215624323118,0,1,0,0,0,0,0,1,1
Very Positive,0.11432681088350667,0.6725564410097616,0.8832206360798046,-0.24215188879264696,0.3746327250771455,-0.37383498328580017,0,1,0,1,0,0,1,0,0
Very Positive,0.11889988331884693,0.6791706903127002,-3.4269576969917233,-0.16510128104626703,0.3095891846731075,-0.37383498328580017,1,1,0,0,0,0,1,0,1
Very Positive,0.1234729557541872,0.5931854493744995,-1.7028863637631122,0.6368124158279422,0.894981048309449,-0.37383498328580017,1,0,1,1,1,1,0,0,0
Very Positive,0.12804602818952746,0.6857849396156387,0.5958754138750361,-0.19962428193979817,0.894981048309449,0.07760800248939359,1,0,1,1,0,0,0,0,1
Mostly Positive,0.13261910062486773,0.6923991889185772,0.5958754138750361,-0.1822874768376662,-0.6660639213874622,1.6325782868261725,1,1,1,1,0,0,0,0,0
Overwhelmingly Positive,0.137192173060208,-0.875177895877852,-1.4155411415583437,-0.024328989553360537,0.7648939675013737,-0.12303332452180366,1,1,0,0,0,0,0,0,0
Mostly Positive,0.14176524549554825,-0.7032074140014505,0.8832206360798046,-0.24457279400961135,-0.6660639213874622,-1.1032987223693142e-18,0,1,0,1,0,0,1,0,0
Very Positive,0.14633831793088853,-0.4121804446721556,-0.8408506971488067,-0.023849271008063447,0.17950210386503146,0.027447670736594286,1,1,1,0,1,0,0,0,0
Very Positive,0.1509113903662288,0.6990134382215157,-2.277576808172649,-0.11126403058190837,0.3095891846731075,1.6325782868261725,1,0,0,0,0,0,0,0,1
Very Negative,0.15548446280156908,-0.7759641563337741,0.3085301916702675,-0.24483775483404868,-4.178415103205512,-0.875438300813793,1,1,0,0,0,0,0,0,0
Very Negative,0.16005753523690933,-0.7759641563337741,0.3085301916702675,-0.244768028301302,-4.503632805225702,-0.875438300813793,1,1,0,0,0,0,0,0,0
Very Positive,0.1646306076722496,-1.0471483777542534,0.021184969465499012,-0.17280187932280924,0.5047198058852216,1.6325782868261725,1,0,0,1,0,0,1,1,1
Very Negative,0.16920368010758988,-0.7759641563337741,0.3085301916702675,-0.24489632512155587,-4.308502184013588,-0.875438300813793,1,1,0,0,0,0,0,0,0
Very Negative,0.17377675254293012,-0.7759641563337741,0.3085301916702675,-0.24487401263107694,-4.308502184013588,-0.875438300813793,1,1,0,0,0,0,0,0,0
Very Positive,0.1783498249782704,0.7056276875244543,0.021184969465499012,-0.05781167057831135,0.3746327250771455,-1.3765400150242584,1,0,0,0,0,1,0,0,0
Overwhelmingly Positive,0.18292289741361067,0.7122419368273928,0.021184969465499012,-0.16901991218662987,0.9600245887134871,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Very Positive,0.18749596984895092,0.7188561861303313,-0.553505474944038,-0.1881668180788654,0.5047198058852216,0.6293716517701863,0,0,0,1,0,0,1,0,1
Very Positive,0.1920690422842912,-0.696593164698512,0.8832206360798046,-0.24494373916382362,0.3095891846731075,-1.1262399595777899,1,0,0,0,0,0,0,0,1
Very Positive,0.19664211471963147,-1.1992761117218396,0.8832206360798046,-0.2336145721231447,0.6998504270973357,1.6325782868261725,0,1,0,0,0,0,0,0,0
Very Positive,0.20121518715497172,-0.6172221730632497,-1.7028863637631122,-0.06861091597011555,0.6348068866932977,0.12776833424219292,1,1,0,1,0,0,1,1,0
Very Positive,0.205788259590312,-0.28650970791632374,-1.4155411415583437,0.14252939237073003,0.3095891846731075,0.6293716517701863,1,0,1,1,0,1,0,0,0
Mixed,0.21036133202565227,0.7254704354332698,-1.9902315859678807,-0.15795291690907845,-0.7961510021955382,-0.08039704253192416,1,1,0,0,0,0,0,0,0
Very Positive,0.21493440446099252,0.7320846847362084,0.3085301916702675,-0.20201729654366385,0.049415023056955394,1.1309749692981792,1,1,1,1,0,0,0,0,0
Overwhelmingly Positive,0.2195074768963328,0.7386989340391469,0.8832206360798046,-0.232206096161662,1.025068129117525,-1.3369133529395472,0,1,0,0,0,0,0,0,0
Very Positive,0.22408054933167307,0.7453131833420854,-1.4155411415583437,0.04394444225086861,0.6998504270973357,0.12776833424219292,0,1,0,1,0,0,1,1,1
Very Positive,0.22865362176701334,-0.6502934195779423,-0.8408506971488067,0.018946085730532573,0.6998504270973357,0.12776833424219292,0,0,0,0,0,0,0,0,1
Mostly Negative,0.2332266942023536,-0.5246226828221104,0.8832206360798046,-0.24135142819671518,-2.4222395122964873,-0.6246366420497966,1,0,0,1,0,0,1,1,1
Very Positive,0.23779976663769387,0.7519274326450239,0.8832206360798046,-0.23654308649850483,-0.6660639213874622,2.1341816043541653,0,0,0,1,0,1,1,0,0
Mostly Positive,0.24237283907303414,0.7585416819479625,0.8832206360798046,-0.22710211396460575,-0.4709333001753481,1.1309749692981792,1,1,1,0,1,0,0,0,0
Very Positive,0.2469459115083744,0.765155931250901,0.8832206360798046,-0.21762767269498826,-0.4709333001753481,-0.12303332452180366,0,0,0,0,0,0,1,0,1
Very Positive,0.2515189839437147,0.7717701805538395,-0.2661602527392695,-0.12068269062532852,0.17950210386503146,-1.3765400150242584,0,0,0,0,0,1,0,0,0
Very Positive,0.2560920563790549,0.778384429856778,0.8832206360798046,-0.24115619390502452,0.3095891846731075,-0.7249573055553953,0,0,0,0,0,0,1,0,1
Overwhelmingly Positive,0.2606651288143952,0.7849986791597166,-1.7028863637631122,-0.2127802841384398,0.6998504270973357,0.07760800248939359,0,0,0,0,0,0,1,0,1
Very Positive,0.26523820124973546,-0.7759641563337741,-0.2661602527392695,0.05717017098225692,0.24454564426906947,1.6325782868261725,1,1,1,1,0,0,0,0,0
Overwhelmingly Positive,0.26981127368507574,0.7916129284626551,0.8832206360798046,-0.23657655523422325,0.9600245887134871,-0.4741556467913988,0,1,0,1,0,0,0,0,0
Overwhelmingly Positive,0.274384346120416,0.7982271777655936,0.021184969465499012,0.06452771471768552,0.9600245887134871,-0.37383498328580017,0,1,0,0,0,0,0,0,0
Mixed,0.2789574185557563,-1.027305629845438,-1.4155411415583437,-0.24446402061852654,-2.292152431488411,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Very Positive,0.2835304909910965,0.804841427068532,0.5958754138750361,-0.15762659673582405,0.6998504270973357,1.6325782868261725,1,1,0,0,0,0,0,0,0
Very Positive,0.2881035634264368,-0.02855398510172144,-3.4269576969917233,-0.19501396359458836,-0.6010203809834241,0.12776833424219292,1,1,0,1,0,0,1,0,1
9 user reviews,0.29267663586177706,-1.027305629845438,,9.892134214539045e-19,0.0,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Very Positive,0.29724970829711733,0.8114556763714705,0.021184969465499012,-0.21152241748768988,0.5047198058852216,-1.188940374268789,1,1,0,1,0,0,0,0,1
Very Positive,0.3018227807324576,-1.2125046103277164,-1.4155411415583437,0.45574376653008036,0.829937507905411,1.6325782868261725,1,1,0,1,0,1,0,0,0
Very Positive,0.3063958531677979,0.8180699256744091,0.5958754138750361,-0.22090481973408177,0.7648939675013737,-0.22335398802740228,0,0,0,1,0,0,1,0,1
Mixed,0.31096892560313816,0.8246841749773476,0.8832206360798046,-0.17408484752534795,-0.08067205775111994,0.10068175509568134,1,0,1,0,1,1,0,0,1
Mixed,0.3155419980384784,0.8312984242802861,0.5958754138750361,-0.22361857638858215,-2.552326593104563,2.1341816043541653,0,0,0,0,0,1,0,0,1
Very Positive,0.32011507047381865,0.8379126735832246,-0.2661602527392695,-0.13569620765634144,0.7648939675013737,1.6325782868261725,1,1,0,1,0,0,0,0,0
Very Positive,0.3246881429091589,-1.027305629845438,-1.4155411415583437,-0.24387552868214465,0.3746327250771455,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
3 user reviews,0.3292612153444992,-1.027305629845438,,9.892134214539045e-19,0.0,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
Mixed,0.3338342877798395,-0.531236932125049,-0.553505474944038,-0.23058286247931953,-1.7718041082561071,-0.6346687084003565,1,1,0,1,0,0,1,1,0
Very Positive,0.33840736021517975,0.8445269228861632,-0.553505474944038,-0.21597654839954714,0.5047198058852216,-1.1076806368292542,1,1,0,0,0,0,0,0,0
Very Positive,0.34298043265052,0.804841427068532,-0.2661602527392695,-0.1806475087874645,0.5047198058852216,0.7296923152757849,1,0,0,0,1,1,0,0,0
Very Positive,0.34755350508586025,-0.9942343833307453,0.8832206360798046,-0.24324520082611473,-0.01562851734708191,-0.12303332452180366,0,0,0,0,0,0,1,1,1
Overwhelmingly Positive,0.3521265775212005,0.8511411721891017,-0.8408506971488067,-0.1930616206776816,1.025068129117525,-1.2140205401451887,1,0,0,0,0,0,0,0,0
Overwhelmingly Positive,0.3566996499565408,0.8577554214920402,0.3085301916702675,-0.17674840107627074,0.9600245887134871,-0.8759399041313212,0,0,0,0,0,0,1,0,1
Very Positive,0.3612727223918811,0.8643696707949787,-1.4155411415583437,0.1939596829246736,0.829937507905411,-0.37383498328580017,1,1,0,1,0,0,1,0,1
Mixed,0.36584579482722135,0.8709839200979173,0.5958754138750361,-0.24163870151163147,-0.5359768405793861,1.08081463754538,0,0,0,0,0,0,1,1,1
Overwhelmingly Positive,0.37041886726256157,0.8775981694008558,-0.2661602527392695,-0.1956470805119281,0.894981048309449,-0.4239953150385995,1,1,0,0,0,0,1,0,1
Very Positive,0.37499193969790184,0.8842124187037943,0.3085301916702675,-0.2354051494840792,0.24454564426906947,0.6293716517701863,1,1,0,0,0,0,0,0,0
Mixed,0.3795650121332421,0.8908266680067328,0.5958754138750361,-0.24010192872989486,-0.275802678963234,-0.17620327617977086,0,1,0,0,0,0,0,0,1
Very Positive,0.3841380845685824,0.3749152223775283,0.8832206360798046,-0.21913376580231633,0.5697633462892596,2.1341816043541653,1,1,0,0,0,0,0,0,0
Very Positive,0.38871115700392267,0.8974409173096713,-0.8408506971488067,-0.1612579545612706,0.6998504270973357,-0.965726897968832,1,0,1,0,0,0,0,0,1
Very Positive,0.39328422943926294,0.9040551666126099,0.8832206360798046,-0.24433014567565295,0.7648939675013737,-0.5493961444205977,1,1,0,0,0,0,1,0,0
Very Positive,0.3978573018746032,-0.4187946939750941,0.8832206360798046,9.892134214539045e-19,0.0,-1.1032987223693142e-18,1,1,0,0,0,0,0,0,0
3 user reviews,0.40243037430994344,0.9106694159155484,0.8832206360798046,9.892134214539045e-19,0.0,-0.875438300813793,0,1,0,0,0,0,0,0,0
Very Positive,0.4070034467452837,0.9172836652184869,-0.8408506971488067,-0.02563984836899793,0.829937507905411,-0.14761188708067524,0,0,0,0,0,0,1,0,1
Mostly Positive,0.411576519180624,-1.0471483777542534,0.5958754138750361,-0.24498278602216175,-0.21075913855919598,-1.1032987223693142e-18,0,0,0,1,0,0,1,0,1
9 user reviews,0.41614959161596426,-0.544465430730926,0.8832206360798046,9.892134214539045e-19,0.0,-0.37383498328580017,1,0,1,0,0,0,0,0,0
Very Positive,0.42072266405130454,-1.1199051200865773,0.5958754138750361,-0.23378749392435644,0.9600245887134871,-0.887476780434465,0,1,0,0,0,0,0,0,0
Very Positive,0.4252957364866448,-1.2588043554482862,0.8832206360798046,9.892134214539045e-19,0.0,-1.1032987223693142e-18,1,1,0,1,0,0,0,0,0
Mixed,0.42986880892198504,0.9238979145214254,0.8832206360798046,0.002158725706444364,-0.275802678963234,0.3284096612533903,1,1,0,0,0,0,0,0,0
Very Positive,0.4344418813573253,0.930512163824364,0.5958754138750361,-0.031028314819660566,1.025068129117525,-1.1262399595777899,1,0,0,0,0,0,0,1,0
Overwhelmingly Positive,0.4390149537926656,0.9371264131273025,-1.7028863637631122,-0.0010654291677616452,0.6348068866932977,-0.37383498328580017,1,1,0,1,0,0,1,0,0
Very Positive,0.44358802622800586,0.943740662430241,-0.8408506971488067,-0.04021548277436177,0.6348068866932977,0.6293716517701863,1,1,0,0,0,0,0,0,0
Very Positive,0.44816109866334614,-0.20713871628106148,-1.128195919353575,-0.03973576422906469,0.894981048309449,-0.6346687084003565,1,0,0,1,0,0,0,0,1
Mixed,0.4527341710986864,-1.1992761117218396,0.8832206360798046,-0.23914528070061059,-3.5279796991651327,0.3785699930061896,0,1,0,0,0,0,0,0,0
Very Positive,0.4573072435340267,-1.2455758568424091,0.8832206360798046,-0.24386716149821502,0.5697633462892596,-1.1032987223693142e-18,1,0,0,0,0,0,0,0,0
Mostly Negative,0.4618803159693669,-1.066991125663069,0.8832206360798046,-0.2448628563858375,-1.7718041082561071,0.12776833424219292,1,1,0,1,0,1,1,0,0
Mostly Positive,0.4664533884047072,0.5138144577392372,0.8832206360798046,-0.24453653621258306,-0.21075913855919598,-0.6246366420497966,0,0,0,1,0,0,1,0,1
Mostly Positive,0.47102646084004746,0.9503549117331795,-0.2661602527392695,-0.23674389891281528,0.17950210386503146,3.596355274948265,0,0,0,0,0,0,0,0,1
Very Positive,0.47559953327538773,0.9569691610361181,0.3085301916702675,-0.18232373463469445,0.6998504270973357,-0.875438300813793,1,1,0,1,0,0,0,1,0
Very Positive,0.480172605710728,0.9635834103390566,0.021184969465499012,-0.2186428910117798,0.17950210386503146,-1.0023439401483754,1,1,0,0,1,0,0,0,0
Very Positive,0.4847456781460683,0.9701976596419951,-0.553505474944038,-0.06644381533234907,0.829937507905411,-1.1262399595777899,1,0,0,0,0,0,0,0,0
Very Positive,0.4893187505814085,-0.3724949488545245,-0.8408506971488067,-0.11519381796751067,0.3095891846731075,0.12776833424219292,1,1,0,0,0,0,0,0,0
Very Positive,0.4938918230167488,0.9768119089449335,0.8832206360798046,-0.2367662114032942,0.829937507905411,-0.9857910306699518,0,0,0,0,0,0,1,0,1
Very Positive,0.49846489545208905,-1.0471483777542534,0.5958754138750361,-0.24491305948941508,0.6998504270973357,-1.1032987223693142e-18,0,0,0,0,0,0,0,0,1
Mostly Positive,0.5030379678874294,-0.03516823440465996,0.8832206360798046,-0.24417395824230037,0.5697633462892596,-1.0911277273508302,1,1,1,0,0,0,0,0,0
Mixed,0.5076110403227696,-1.066991125663069,0.8832206360798046,-0.06372448055522895,-1.3815428658318798,1.8833799455901687,1,1,0,1,1,0,0,0,0
6 user reviews,0.5121841127581098,-0.3394237023398319,0.8832206360798046,9.892134214539045e-19,0.0,-0.9255986325665924,1,0,0,0,0,0,0,0,0
Mostly Negative,0.5167571851934502,-0.5709224279426801,0.5958754138750361,-0.2357565712091224,-2.812500754720715,-0.12303332452180366,1,0,0,0,0,1,0,0,0
Very Positive,0.5213302576287904,-1.066991125663069,0.8832206360798046,-0.24175026396402613,0.7648939675013737,1.1309749692981792,1,0,0,0,0,0,0,0,0
Mostly Positive,0.5259033300641307,0.983426158247872,-0.8408506971488067,-0.22585819262040516,0.049415023056955394,0.6730111403951214,0,0,0,0,0,0,0,1,0
Mostly Negative,0.5304764024994709,-0.7032074140014505,0.8832206360798046,-0.2448628563858375,-3.0726749163368665,-1.1032987223693142e-18,0,1,0,1,0,0,1,0,0
Very Positive,0.5350494749348111,-0.45186594048978673,0.021184969465499012,-0.17042559908680274,0.11445856346099342,0.6293716517701863,0,0,0,1,1,0,0,0,0
Very Positive,0.5396225473701515,-0.9479346382101757,0.8832206360798046,-0.2447512939334428,0.6348068866932977,-1.1032987223693142e-18,0,0,0,0,0,0,1,0,1
Very Positive,0.5441956198054917,0.9900404075508106,-0.2661602527392695,-0.23126060437761714,0.6998504270973357,-1.2967850875373075,1,1,0,0,0,0,0,0,0
Mixed,0.548768692240832,0.9966546568537491,0.8832206360798046,-0.23891099955058176,-1.9018911890641832,-1.3765400150242584,0,0,0,0,1,1,0,1,0
Mixed,0.5533417646761722,1.0032689061566877,0.3085301916702675,-0.14513439112893067,0.11445856346099342,-1.025919296072191,0,1,1,0,1,0,0,1,0
Mixed,0.5579148371115126,1.0098831554596261,0.5958754138750361,-0.2269040906116052,-0.9262380830036135,-1.3765400150242584,1,1,0,0,1,1,0,0,1
Very Positive,0.5624879095468528,-0.20713871628106148,0.8832206360798046,-0.2449019032441756,-0.34084621936727205,-0.882460747259185,1,0,0,1,0,1,1,0,1
Mostly Positive,0.567060981982193,-0.7032074140014505,-0.8408506971488067,-0.11287052989639165,0.3746327250771455,0.027447670736594286,0,0,0,0,1,1,0,0,1
Very Positive,0.5716340544175333,1.0164974047625648,-1.128195919353575,-0.20150410926264836,0.11445856346099342,-0.37383498328580017,1,1,1,1,1,1,0,0,0
Overwhelmingly Positive,0.5762071268528736,-1.066991125663069,0.021184969465499012,-0.034216211896838315,0.894981048309449,0.6293716517701863,1,1,1,1,0,0,0,0,0
Very Positive,0.5807801992882139,1.0231116540655032,0.8832206360798046,-0.24048124106803676,0.6348068866932977,-1.1032987223693142e-18,0,1,0,0,0,0,0,0,0
